"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"257","20.12.2007","RV","Bildungsdokumentationsgesetz, Änderung","259 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00259/index.shtml","XXIII","beschlossen","XXIII_259dB"
"258","20.12.2007","RV","Rotkreuzgesetz - RKG","233 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00233/index.shtml","XXIII","beschlossen","XXIII_233dB"
"259","20.12.2007","RV","Bundesgesetz über das Verbot von Streumunition","232 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00232/index.shtml","XXIII","beschlossen","XXIII_232dB"
"260","20.12.2007","RV","Führerscheingesetz, Änderung (11. Führerscheingesetz-Novelle)","230 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00230/index.shtml","XXIII","beschlossen","XXIII_230dB"
"261","20.12.2007","RV","Patentanwaltsgesetz, Änderung","206 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00206/index.shtml","XXIII","beschlossen","XXIII_206dB"
"262","20.12.2007","RV","Bundeshaushaltsgesetz, Änderung","204 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00204/index.shtml","XXIII","beschlossen","XXIII_204dB"
"263","20.12.2007","RV","Bundes-Verfassungsgesetz, Bundeshaushaltsgesetz, Änderung","203 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00203/index.shtml","XXIII","beschlossen","XXIII_203dB"
"264","20.12.2007","RV","Wehrgesetz 2001, Heeresdisziplinargesetz 2002, Heeresgebührengesetz 2001 und Militärauszeichnungsgesetz 2002","65 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00065/index.shtml","XXIII","beschlossen","XXIII_65dB"
"265","20.12.2007","A","Schulunterrichtsgesetz, Änderung","464/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00464/index.shtml","XXIII","beschlossen","XXIII_464A"
"266","19.12.2007","BUA","Asylgerichtshof-Einrichtungsgesetz","371 d.B. und Zu 371 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00371/index.shtml","XXIII","beschlossen","XXIII_371dBundZu371dB"
"267","19.12.2007","BUA","Wachebediensteten-Hilfeleistungsgesetz, Änderung","368 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00368/index.shtml","XXIII","beschlossen","XXIII_368dB"
"268","19.12.2007","BUA","Vermessungsgesetz, Änderung","363 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00363/index.shtml","XXIII","beschlossen","XXIII_363dB"
"269","19.12.2007","BUA","Pensionsgesetz 1965, Bundesbahn-Pensionsgesetz, Änderung","353 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00353/index.shtml","XXIII","beschlossen","XXIII_353dB"
"270","19.12.2007","RV","Bundes-Verfassungsgesetz, Änderung; Erstes Bundesverfassungsrechtsbereinigungsgesetz","314 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00314/index.shtml","XXIII","beschlossen","XXIII_314dB"
"271","19.12.2007","RV","Arbeitslosenversicherungsgesetz, Arbeitsmarktpolitik-Finanzierungsgesetz u.a., Änderung","298 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00298/index.shtml","XXIII","beschlossen","XXIII_298dB"
"272","19.12.2007","RV","Bundesgesetz zur Anpassung von Rechtsvorschriften an die Vereinbarung gemäß Art. 15a B-VG über die Organisation und Finanzierung des Gesundheitswesens für die Jahre 2008 bis 2013","297 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00297/index.shtml","XXIII","beschlossen","XXIII_297dB"
"273","19.12.2007","RV","2. Dienstrechts-Novelle 2007","296 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00296/index.shtml","XXIII","beschlossen","XXIII_296dB"
"274","19.12.2007","RV","Verwaltungsverfahrens- und Zustellrechtsänderungsgesetz 2007","294 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00294/index.shtml","XXIII","beschlossen","XXIII_294dB"
"275","19.12.2007","RV","Veterinärrechtsänderungsgesetz 2007","292 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00292/index.shtml","XXIII","beschlossen","XXIII_292dB"
"276","19.12.2007","RV","Tierschutzgesetz, Änderung","291 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00291/index.shtml","XXIII","beschlossen","XXIII_291dB"
"277","19.12.2007","RV","Informationsmanagement - Gesundheitstelematikgesetz, Änderung","284 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00284/index.shtml","XXIII","beschlossen","XXIII_284dB"
"278","19.12.2007","RV","Sicherheitspolizeigesetz, Grenzkontrollgesetz, u.a.; Änderung","272 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00272/index.shtml","XXIII","beschlossen","XXIII_272dB"
"279","19.12.2007","RV","Bundesfinanzgesetz, Änderung (BFG-Novelle 2008)","268 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00268/index.shtml","XXIII","beschlossen","XXIII_268dB"
"280","19.12.2007","RV","Budgetüberschreitungsgesetz 2007 - BÜG 2007","267 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00267/index.shtml","XXIII","beschlossen","XXIII_267dB"
"281","19.12.2007","RV","Gewebesicherheitsgesetz; Arzneimittelgesetz, Fortpflanzungsmedizingesetz u.a., Änderung","261 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00261/index.shtml","XXIII","beschlossen","XXIII_261dB"
"282","19.12.2007","RV","Sicherheitspolizeigesetz","158 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00158/index.shtml","XXIII","beschlossen","XXIII_158dB"
"283","19.12.2007","RV","EU-Verwaltungsstrafvollstreckungsgesetz – EU-VStVG, Verwaltungsstrafgesetz 1991 und Verwaltungsvollstreckungsgesetz 1991","46 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00046/index.shtml","XXIII","beschlossen","XXIII_46dB"
