"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"306","14.07.2016","RV","Börsegesetz, Wertpapieraufsichtsgesetz u.a., Änderung","1186 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01186/index.shtml","XXV",5,"XXV_1186dB"
"307","14.07.2016","RV","Bauarbeiter-Urlaubs- und Abfertigungsgesetz, Bauarbeiter-Schlechtwetterentschädigungsgesetz u.a., Änderung","1185 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01185/index.shtml","XXV",5,"XXV_1185dB"
"308","14.07.2016","RV","Bundes-Verfassungsgesetz, Änderung; Ausbildungspflichtgesetz; Arbeitsmarktservicegesetz, Behinderteneinstellungsgesetz u.a., Änderung","1178 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01178/index.shtml","XXV",5,"XXV_1178dB"
"309","14.07.2016","RV","Fernsprechentgeltzuschussgesetz, Änderung","1176 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01176/index.shtml","XXV",5,"XXV_1176dB"
"310","14.07.2016","RV","Rundfunkgebührengesetz,  Fernmeldegebührenordnung u.a., Änderung","1175 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01175/index.shtml","XXV",5,"XXV_1175dB"
"311","14.07.2016","RV","SFT-Vollzugsgesetz; Finanzmarktaufsichtsbehördengesetz, Investmentfondsgesetz u.a., Änderung","1174 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01174/index.shtml","XXV",5,"XXV_1174dB"
"312","14.07.2016","RV","Haftungsgesetz-Kärnten; Bundeshaftungsobergrenzengesetz, ABBAG-Gesetz u.a., Änderung","1152 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01152/index.shtml","XXV",5,"XXV_1152dB"
"313","14.07.2016","RV","Präventions-Novelle 2016","1151 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01151/index.shtml","XXV",5,"XXV_1151dB"
"314","14.07.2016","RV","Gedenkstättengesetz","1150 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01150/index.shtml","XXV",5,"XXV_1150dB"
"315","14.07.2016","RV","Patentgesetz, Gebrauchsmustergesetz u.a., Änderung","1144 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01144/index.shtml","XXV",5,"XXV_1144dB"
"316","14.07.2016","RV","Gesundheitsberuferegister-Gesetz; Gesundheits- und Krankenpflegegesetz, MTD-Gesetz u.a., Änderung","690 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00690/index.shtml","XXV",5,"XXV_690dB"
"317","14.07.2016","A","Luftfahrtgesetz, Änderung","1741/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01741/index.shtml","XXV",5,"XXV_1741A"
"318","14.07.2016","A","Kraftfahrliniengesetz, Änderung","1740/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01740/index.shtml","XXV",5,"XXV_1740A"
"319","14.07.2016","A","Strafprozessordnung, Änderung","1735/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01735/index.shtml","XXV",5,"XXV_1735A"
"320","14.07.2016","A","Tierärztegesetz, Änderung","1710/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01710/index.shtml","XXV",5,"XXV_1710A"
"321","07.07.2016","A","MTD-Gesetz, Änderung","1706/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01706/index.shtml","XXV",5,"XXV_1706A"
"322","07.07.2016","A","Beamten-Dienstrechtsgesetz 1979, Änderung","1595/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01595/index.shtml","XXV",5,"XXV_1595A"
"323","07.07.2016","A","Beamten-Kranken- und Unfallversicherungsgesetz, Änderung","1545/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01545/index.shtml","XXV",5,"XXV_1545A"
"324","07.07.2016","A","Einkommensteuergesetz 1988, Änderung","703/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00703/index.shtml","XXV",2,"XXV_703A"
"325","06.07.2016","A","Gebührengesetz, Änderung","1786/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01786/index.shtml","XXV",2,"XXV_1786A"
"326","06.07.2016","A","Arbeitslosenversicherungsgesetz, Änderung","1669/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01669/index.shtml","XXV",5,"XXV_1669A"
"327","30.06.2016","BUA","Bundesgesetz über die Bundesämter für Landwirtschaft und die landwirtschaftlichen Bundesanstalten, Änderung","1168 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01168/index.shtml","XXV",5,"XXV_1168dB"
"328","30.06.2016","RV","Schulrechtsänderungsgesetz 2016","1146 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01146/index.shtml","XXV",5,"XXV_1146dB"
"329","30.06.2016","RV","Signatur- und Vertrauensdienstegesetz; E-Government-Gesetz, Außerstreitgesetz u.a., Änderung","1145 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01145/index.shtml","XXV",5,"XXV_1145dB"
"330","30.06.2016","RV","Studienförderungsgesetz, Änderung","1122 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01122/index.shtml","XXV",5,"XXV_1122dB"
"331","30.06.2016","RV","Vermessungsgesetz, Änderung","1115 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01115/index.shtml","XXV",5,"XXV_1115dB"
"332","30.06.2016","RV","Familienzeitbonusgesetz; Kinderbetreuungsgeldgesetz, Allgemeines Sozialversicherungsgesetz u.a., Änderung","1110 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01110/index.shtml","XXV",5,"XXV_1110dB"
"333","30.06.2016","RV","Anerkennungs- und Bewertungsgesetz; Bildungsdokumentationsgesetz, Änderung","1084 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01084/index.shtml","XXV",5,"XXV_1084dB"
"334","30.06.2016","A","Bundesministeriengesetz, Änderung","1705/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01705/index.shtml","XXV",5,"XXV_1705A"
"335","29.06.2016","A","Staatsbürgerschaftsgesetz, Änderung","409/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00409/index.shtml","XXV",2,"XXV_409A"
"336","28.06.2016","A","Gebührengesetz, Änderung","1777/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01777/index.shtml","XXV",2,"XXV_1777A"
"337","16.06.2016","A","Mediengesetz, Änderung","1766/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01766/index.shtml","XXV",2,"XXV_1766A"
"338","15.06.2016","RV","Wertpapieraufsichtsgesetz,  Änderung","1177 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01177/index.shtml","XXV",2,"XXV_1177dB"
"339","15.06.2016","A","Allgemeines Sozialversicherungsgesetz, Änderung","1739/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01739/index.shtml","XXV",2,"XXV_1739A"
"340","15.06.2016","A","Bundes-Verfassungsgesetz, Änderung","1737/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01737/index.shtml","XXV",2,"XXV_1737A"
"341","14.06.2016","A","Forstwesen; Forstgesetz, ÄnderungÄnderung","1181/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01181/index.shtml","XXV",5,"XXV_1181A"
