"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"66","13.06.2006","RV","Sozialrechts-Änderungsgesetz 2006 – SRÄG 2006","1408 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01408/index.shtml","XXII","5","XXII_1408dB"
"67","13.06.2006","RV","Beamten-Dienstrechtsgesetz 1979, Pensionsgesetz 1965 u.a., Änderung","1315 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01315/index.shtml","XXII","5","XXII_1315dB"
"68","13.06.2006","RV","Sozialversicherungs-Änderungsgesetz 2006","1314 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01314/index.shtml","XXII","5","XXII_1314dB"
"69","13.06.2006","A","Konsulargebührengesetz 1992 - KGG 1992","775/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00775/index.shtml","XXII","5","XXII_775A"
"70","09.06.2006","BUA","Rechtsanwaltsordnung, Änderung","1513 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01513/index.shtml","XXII","5","XXII_1513dB"
"71","09.06.2006","BUA","Heimaufenthaltsgesetz, Änderung","1512 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01512/index.shtml","XXII","5","XXII_1512dB"
"72","09.06.2006","BUA","Verwertungsgesellschaftengesetz 2006, Änderung","1509 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01509/index.shtml","XXII","5","XXII_1509dB"
"73","09.06.2006","BUA","Verkehrs-Arbeitsinspektionsgesetz, Änderung","1502 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01502/index.shtml","XXII","5","XXII_1502dB"
"74","09.06.2006","EBR","Einspruch des Bundesrates betr. Übernahmerechts-Änderungsgesetz 2006","1441 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01441/index.shtml","XXII","5","XXII_1441dB"
"75","09.06.2006","EBR","Einspruch des Bundesrates betr. ÖIAG-Gesetz 2000, Änderung","1440 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01440/index.shtml","XXII","5","XXII_1440dB"
